0, 90, 90, 90, 90, 90, 50, 90, 90
1, 90, 83, 90, 90, 82, 50, 90, 90
2, 90, 77, 90, 90, 79, 50, 90, 90
3, 90, 74, 90, 90, 77, 50, 90, 90
4, 90, 74, 90, 90, 75, 50, 90, 90
5, 90, 74, 90, 90, 74, 50, 90, 90
6, 90, 74, 90, 90, 74, 50, 90, 90
7, 90, 74, 90, 90, 74, 50, 90, 90
8, 90, 74, 90, 90, 74, 50, 90, 90
9, 90, 74, 90, 90, 74, 50, 90, 90
10, 90, 74, 90, 90, 74, 50, 90, 90
11, 90, 74, 90, 90, 74, 50, 90, 90
12, 90, 74, 90, 90, 74, 50, 90, 90
13, 90, 74, 90, 90, 74, 50, 90, 90
14, 90, 74, 90, 90, 74, 50, 90, 90
15, 90, 74, 90, 90, 74, 50, 90, 90
16, 90, 74, 90, 90, 74, 50, 90, 90
17, 90, 74, 90, 90, 74, 50, 90, 90
18, 90, 74, 90, 90, 74, 50, 90, 90
19, 90, 74, 90, 90, 74, 50, 90, 90
20, 90, 74, 90, 90, 74, 50, 90, 90
21, 90, 74, 90, 90, 74, 50, 90, 90
22, 90, 74, 90, 90, 74, 50, 90, 90
23, 90, 74, 90, 90, 74, 50, 90, 90
24, 90, 74, 90, 90, 74, 50, 90, 90
25, 90, 74, 90, 90, 74, 50, 90, 90
26, 90, 74, 90, 90, 74, 50, 90, 90
27, 90, 74, 90, 90, 74, 50, 90, 90
28, 90, 74, 90, 90, 74, 50, 90, 90
29, 90, 74, 90, 90, 74, 50, 90, 90
30, 90, 74, 90, 90, 74, 50, 90, 90
31, 90, 74, 90, 90, 74, 50, 90, 90
32, 90, 74, 90, 90, 74, 50, 90, 90
33, 90, 74, 90, 90, 74, 50, 90, 90
34, 90, 74, 90, 90, 74, 50, 90, 90
35, 90, 74, 90, 90, 74, 50, 90, 90
36, 90, 74, 90, 90, 74, 50, 90, 90
37, 90, 74, 90, 90, 74, 50, 90, 90
38, 90, 74, 90, 90, 74, 50, 90, 90
39, 90, 74, 90, 90, 74, 50, 90, 90
40, 90, 74, 90, 90, 74, 50, 90, 90
41, 90, 74, 90, 90, 74, 50, 90, 90
42, 90, 74, 90, 90, 74, 50, 90, 90
43, 90, 74, 90, 90, 74, 50, 90, 90
44, 90, 74, 90, 90, 74, 50, 90, 90
45, 90, 74, 90, 90, 74, 50, 90, 90
46, 90, 74, 90, 90, 74, 50, 90, 90
47, 90, 74, 90, 90, 74, 50, 90, 90
48, 90, 74, 90, 90, 74, 50, 90, 90
49, 90, 74, 90, 90, 74, 50, 90, 90
50, 90, 74, 90, 90, 74, 50, 90, 90
51, 90, 74, 90, 90, 74, 50, 90, 90
52, 90, 74, 90, 90, 74, 50, 90, 90
53, 90, 74, 90, 90, 74, 50, 90, 90
54, 90, 74, 90, 90, 74, 50, 90, 90
55, 90, 74, 90, 90, 74, 50, 90, 90
56, 90, 74, 90, 90, 74, 50, 90, 90
57, 90, 74, 90, 90, 74, 50, 90, 90
58, 90, 74, 90, 90, 74, 50, 90, 90
59, 90, 74, 90, 90, 74, 50, 90, 90
60, 90, 74, 90, 90, 74, 50, 90, 90
61, 90, 74, 90, 90, 74, 50, 90, 90
62, 90, 74, 90, 90, 74, 50, 90, 90
63, 90, 74, 90, 90, 74, 50, 90, 90
64, 90, 74, 90, 90, 74, 50, 90, 90
65, 90, 74, 90, 90, 74, 50, 90, 90
66, 90, 74, 90, 90, 74, 50, 90, 90
67, 90, 74, 90, 90, 74, 50, 90, 90
68, 90, 74, 90, 90, 74, 50, 90, 90
69, 90, 74, 90, 90, 74, 50, 90, 90
70, 90, 74, 90, 90, 74, 50, 90, 90
71, 90, 74, 90, 90, 74, 50, 90, 90
72, 90, 74, 90, 90, 74, 50, 90, 90
73, 90, 74, 90, 90, 74, 50, 90, 90
74, 90, 74, 90, 90, 74, 50, 90, 90
75, 90, 74, 90, 90, 74, 50, 90, 90
76, 90, 74, 90, 90, 74, 50, 90, 90
77, 90, 74, 90, 90, 74, 50, 90, 90
78, 90, 74, 90, 90, 74, 50, 90, 90
79, 90, 74, 90, 90, 74, 50, 90, 90
80, 90, 74, 90, 90, 74, 50, 90, 90
81, 90, 74, 90, 90, 74, 50, 90, 90
82, 90, 74, 90, 90, 74, 50, 90, 90
83, 90, 74, 90, 90, 74, 50, 90, 90
84, 90, 74, 90, 90, 74, 50, 90, 90
85, 90, 74, 90, 90, 74, 50, 90, 90
86, 90, 74, 90, 90, 74, 50, 90, 90
87, 90, 74, 90, 90, 74, 50, 90, 90
88, 90, 74, 90, 90, 74, 50, 90, 90
89, 90, 74, 90, 90, 74, 50, 90, 90
90, 90, 74, 90, 90, 74, 50, 90, 90
