imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.13, 0.16",1,1,1,0,2,19,1150
"0.13, 0.17",1,1,1,0,2,19,1150
"0.13, 0.18",1,1,1,0,2,19,1150
"0.13, 0.19",1,1,1,0,2,19,1150
"0.13, 0.20",1,1,1,0,2,19,1150
"0.13, 0.21",1,1,1,0,2,19,1150
"0.13, 0.22",1,1,1,0,2,19,1150
"0.13, 0.23",1,1,1,0,2,19,1150
"0.13, 0.24",1,1,1,0,2,19,1150
"0.13, 0.25",1,1,1,0,2,19,1150
"0.13, 0.26",1,1,1,0,2,19,1150
"0.13, 0.27",1,1,1,0,2,19,1150
"0.13, 0.28",1,1,1,0,2,19,1150
"0.13, 0.29",1,1,1,0,2,19,1150
"0.13, 0.30",1,1,1,0,2,19,1150
"0.13, 0.31",1,1,1,0,2,19,1150
"0.13, 0.32",1,1,1,0,2,19,1150
"0.13, 0.33",1,1,1,0,2,19,1150
"0.13, 0.34",1,1,1,0,2,19,1150
"0.13, 0.35",1,1,1,0,2,17,1100
"0.13, 0.36",1,1,1,0,2,18,1150
"0.13, 0.37",1,1,1,0,2,17,1100
"0.13, 0.38",1,1,1,0,2,18,1130
"0.13, 0.39",1,1,1,0,2,17,1110
"0.13, 0.40",1,1,1,0,2,18,1100
"0.14, 0.00",1,2,0,0,2,6,1480
"0.14, 0.01",1,2,0,0,2,6,1380
"0.14, 0.02",1,1,0,0,2,8,1330
"0.14, 0.03",1,1,0,0,2,6,1290
"0.14, 0.04",1,1,0,0,2,10,1150
"0.14, 0.05",1,1,0,0,2,10,1250
"0.14, 0.06",1,1,0,0,2,11,1330
"0.14, 0.07",1,1,0,0,2,12,1390
"0.14, 0.08",1,1,1,0,2,14,1200
"0.14, 0.09",1,1,1,0,2,15,1140
"0.14, 0.10",1,1,1,0,2,15,1200
"0.14, 0.11",1,1,1,0,2,16,1190
"0.14, 0.12",1,1,1,0,2,18,1270
"0.14, 0.13",1,1,1,0,2,17,1110
"0.14, 0.14",1,1,1,0,2,20,1110
"0.14, 0.15",1,1,1,0,2,19,1100
"0.14, 0.16",1,1,1,0,2,17,1110
"0.14, 0.17",1,1,1,0,2,16,1110
"0.14, 0.18",1,1,1,0,2,16,1110
"0.14, 0.19",1,1,1,0,2,16,1110
"0.14, 0.20",1,1,1,0,2,16,1110
"0.14, 0.21",1,1,1,0,2,16,1110
"0.14, 0.22",1,1,1,0,2,16,1110
"0.14, 0.23",1,1,1,0,2,16,1110
"0.14, 0.24",1,1,1,0,2,16,1110
"0.14, 0.25",1,1,1,0,2,16,1110
"0.14, 0.26",1,1,1,0,2,16,1110
"0.14, 0.27",1,1,1,0,2,16,1110
"0.14, 0.28",1,1,1,0,2,16,1110
"0.14, 0.29",1,1,1,0,2,16,1110
"0.14, 0.30",1,1,1,0,2,16,1110
"0.14, 0.31",1,1,1,0,2,16,1110
"0.14, 0.32",1,1,1,0,2,16,1110
"0.14, 0.33",1,1,1,0,2,16,1110
"0.14, 0.34",1,1,1,0,2,16,1110
"0.14, 0.35",1,1,1,0,2,18,1150
"0.14, 0.36",1,1,1,0,2,18,1150
"0.14, 0.37",1,1,1,0,2,17,1180
"0.14, 0.38",1,1,1,0,2,17,1110
"0.14, 0.39",1,1,1,0,2,18,1180
"0.14, 0.40",1,1,1,0,2,19,1130
"0.15, 0.00",1,2,0,0,2,6,1480
"0.15, 0.01",1,2,0,0,2,6,1380
"0.15, 0.02",1,1,0,0,2,8,1330
"0.15, 0.03",1,1,0,0,2,6,1290
"0.15, 0.04",1,1,0,0,2,10,1150
"0.15, 0.05",1,1,0,0,2,10,1250
"0.15, 0.06",1,1,0,0,2,11,1330
"0.15, 0.07",1,1,0,0,2,12,1390
"0.15, 0.08",1,1,1,0,2,14,1200
"0.15, 0.09",1,1,1,0,2,15,1250
"0.15, 0.10",1,1,1,0,2,15,1260
"0.15, 0.11",1,1,1,0,2,17,1070
"0.15, 0.12",1,1,1,0,2,18,1350
"0.15, 0.13",1,1,1,0,2,18,1030
"0.15, 0.14",1,1,1,0,2,18,1110
"0.15, 0.15",1,1,1,0,2,20,1150
"0.15, 0.16",1,1,1,0,2,20,1100
"0.15, 0.17",1,1,1,0,2,21,1100
"0.15, 0.18",1,1,1,0,2,21,1100
"0.15, 0.19",1,1,1,0,2,21,1100
"0.15, 0.20",1,1,1,0,2,21,1100
"0.15, 0.21",1,1,1,0,2,21,1100
"0.15, 0.22",1,1,1,0,2,21,1100
"0.15, 0.23",1,1,1,0,2,21,1100
"0.15, 0.24",1,1,1,0,2,21,1100
"0.15, 0.25",1,1,1,0,2,21,1100
"0.15, 0.26",1,1,1,0,2,21,1100
"0.15, 0.27",1,1,1,0,2,21,1100
"0.15, 0.28",1,1,1,0,2,21,1100
"0.15, 0.29",1,1,1,0,2,21,1100
"0.15, 0.30",1,1,1,0,2,21,1100
"0.15, 0.31",1,1,1,0,2,21,1100
"0.15, 0.32",1,1,1,0,2,21,1100
"0.15, 0.33",1,1,1,0,2,21,1100
"0.15, 0.34",1,1,1,0,2,19,1160
"0.15, 0.35",1,1,1,0,2,22,1240
"0.15, 0.36",1,1,1,0,2,19,1130
"0.15, 0.37",1,1,1,0,2,21,1240
"0.15, 0.38",1,1,1,0,2,19,1160
"0.15, 0.39",1,1,1,0,2,19,1160
"0.15, 0.40",1,1,1,0,2,21,1240
"0.16, 0.00",1,2,0,0,2,6,1480
"0.16, 0.01",1,2,0,0,2,6,1380
"0.16, 0.02",1,1,0,0,2,8,1330
"0.16, 0.03",1,1,0,0,2,6,1290
"0.16, 0.04",1,1,0,0,2,10,1150
"0.16, 0.05",1,1,0,0,2,10,1250
"0.16, 0.06",1,1,0,0,2,11,1330
"0.16, 0.07",1,1,0,0,2,12,1390
"0.16, 0.08",1,1,1,0,2,14,1200
"0.16, 0.09",1,1,1,0,2,15,1250
"0.16, 0.10",1,1,1,0,2,16,1160
"0.16, 0.11",1,1,1,0,2,15,1200
"0.16, 0.12",1,1,1,0,2,18,1260
"0.16, 0.13",1,1,1,0,2,18,1260
"0.16, 0.14",1,1,1,0,2,19,1070
"0.16, 0.15",1,1,1,0,2,20,1070
"0.16, 0.16",1,1,1,0,2,21,1150
"0.16, 0.17",1,1,1,0,2,21,1220
"0.16, 0.18",1,1,1,0,2,21,1220
"0.16, 0.19",1,1,1,0,2,21,1220
"0.16, 0.20",1,1,1,0,2,21,1220
"0.16, 0.21",1,1,1,0,2,19,1020
"0.16, 0.22",1,1,1,0,2,24,1270
"0.16, 0.23",1,1,1,0,2,21,1220
"0.16, 0.24",1,1,1,0,2,21,1220
"0.16, 0.25",1,1,1,0,2,21,1220
"0.16, 0.26",1,1,1,0,2,21,1220
"0.16, 0.27",1,1,1,0,2,21,1220
"0.16, 0.28",1,1,1,0,2,21,1220
"0.16, 0.29",1,1,1,0,2,21,1220
"0.16, 0.30",1,1,1,0,2,21,1220
"0.16, 0.31",1,1,1,0,2,21,1220
"0.16, 0.32",1,1,1,0,2,21,1220
"0.16, 0.33",1,1,1,0,2,20,1020
"0.16, 0.34",1,1,1,0,2,21,1220
"0.16, 0.35",1,1,1,0,2,22,1220
"0.16, 0.36",1,1,1,0,2,22,1220
"0.16, 0.37",1,1,1,0,2,22,1220
"0.16, 0.38",1,1,1,0,2,22,1230
"0.16, 0.39",1,1,1,0,2,20,1020
"0.16, 0.40",1,1,1,0,2,21,1220
"0.17, 0.00",1,2,0,0,2,6,1480
"0.17, 0.01",1,2,0,0,2,6,1380
"0.17, 0.02",1,1,0,0,2,8,1330
"0.17, 0.03",1,1,0,0,2,6,1290
"0.17, 0.04",1,1,0,0,2,10,1150
"0.17, 0.05",1,1,0,0,2,10,1250
"0.17, 0.06",1,1,0,0,2,11,1330
"0.17, 0.07",1,1,0,0,2,12,1390
"0.17, 0.08",1,1,1,0,2,14,1200
"0.17, 0.09",1,1,1,0,2,15,1250
"0.17, 0.10",1,1,1,0,2,17,1120
"0.17, 0.11",1,1,1,0,2,16,1150
"0.17, 0.12",1,1,1,0,2,18,1220
"0.17, 0.13",1,1,1,0,2,20,1230
"0.17, 0.14",1,1,1,0,2,21,1280
"0.17, 0.15",1,1,1,0,2,19,1070
"0.17, 0.16",1,1,1,0,2,22,1070
"0.17, 0.17",1,1,1,0,2,22,1070
"0.17, 0.18",1,1,1,0,2,24,1100
"0.17, 0.19",1,1,1,0,2,24,1240
"0.17, 0.20",1,1,1,0,2,24,1240
"0.17, 0.21",1,1,1,0,2,24,1240
"0.17, 0.22",1,1,1,0,2,24,1250
"0.17, 0.23",1,1,1,0,2,24,1250
"0.17, 0.24",1,1,1,0,2,24,1250
"0.17, 0.25",1,1,1,0,2,24,1250
"0.17, 0.26",1,1,1,0,2,24,1250
"0.17, 0.27",1,1,1,0,2,24,1250
"0.17, 0.28",1,1,1,0,2,24,1250
"0.17, 0.29",1,1,1,0,2,24,1250
"0.17, 0.30",1,1,1,0,2,24,1250
"0.17, 0.31",1,1,1,0,2,24,1250
"0.17, 0.32",1,1,1,0,2,24,1250
"0.17, 0.33",1,1,1,0,2,24,1250
"0.17, 0.34",1,1,1,0,2,24,1250
"0.17, 0.35",1,1,1,0,2,24,1250
"0.17, 0.36",1,1,1,0,2,24,1240
"0.17, 0.37",1,1,1,0,2,24,1240
"0.17, 0.38",1,1,1,0,2,24,1240
"0.17, 0.39",1,1,1,0,2,24,1240
"0.17, 0.40",1,1,1,0,2,24,1240
"0.18, 0.00",1,2,0,0,2,6,1480
"0.18, 0.01",1,2,0,0,2,6,1380
"0.18, 0.02",1,1,0,0,2,8,1330
"0.18, 0.03",1,1,0,0,2,6,1290
"0.18, 0.04",1,1,0,0,2,10,1150
"0.18, 0.05",1,1,0,0,2,10,1250
"0.18, 0.06",1,1,0,0,2,11,1330
"0.18, 0.07",1,1,0,0,2,12,1390
"0.18, 0.08",1,1,1,0,2,14,1200
"0.18, 0.09",1,1,1,0,2,15,1250
"0.18, 0.10",1,1,1,0,2,17,1120
"0.18, 0.11",1,1,1,0,2,17,1050
"0.18, 0.12",1,1,1,0,2,17,1220
"0.18, 0.13",1,1,1,0,2,18,1300
"0.18, 0.14",1,1,1,0,2,20,1180
"0.18, 0.15",1,1,1,0,2,21,1230
"0.18, 0.16",1,1,1,0,2,21,1030
"0.18, 0.17",1,1,1,0,2,23,1070
"0.18, 0.18",1,1,1,0,2,24,1220
"0.18, 0.19",1,1,1,0,2,24,1180
"0.18, 0.20",1,1,1,0,2,24,1180
"0.18, 0.21",1,1,1,0,2,24,1180
"0.18, 0.22",1,1,1,0,2,24,1180
"0.18, 0.23",1,1,1,0,2,24,1180
"0.18, 0.24",1,1,1,0,2,24,1180
"0.18, 0.25",1,1,1,0,2,24,1180
"0.18, 0.26",1,1,1,0,2,24,1180
"0.18, 0.27",1,1,1,0,2,24,1180
"0.18, 0.28",1,1,1,0,2,24,1180
"0.18, 0.29",1,1,1,0,2,24,1180
"0.18, 0.30",1,1,1,0,2,24,1180
"0.18, 0.31",1,1,1,0,2,25,1230
"0.18, 0.32",1,1,1,0,2,25,1230
"0.18, 0.33",1,1,1,0,2,26,1210
"0.18, 0.34",1,1,1,0,2,23,1180
"0.18, 0.35",1,1,1,0,2,23,1180
"0.18, 0.36",1,1,1,0,2,25,1180
"0.18, 0.37",1,1,1,0,2,24,1180
"0.18, 0.38",1,1,1,0,2,25,1180
"0.18, 0.39",1,1,1,0,2,23,1180
"0.18, 0.40",1,1,1,0,2,24,1180
"0.19, 0.00",1,2,0,0,2,6,1480
"0.19, 0.01",1,2,0,0,2,6,1380
"0.19, 0.02",1,1,0,0,2,8,1330
"0.19, 0.03",1,1,0,0,2,6,1290
"0.19, 0.04",1,1,0,0,2,10,1150
"0.19, 0.05",1,1,0,0,2,10,1250
"0.19, 0.06",1,1,0,0,2,11,1330
"0.19, 0.07",1,1,0,0,2,12,1390
"0.19, 0.08",1,1,1,0,2,14,1200
"0.19, 0.09",1,1,1,0,2,15,1250
"0.19, 0.10",1,1,1,0,2,17,1120
"0.19, 0.11",1,1,1,0,2,17,1050
"0.19, 0.12",1,1,1,0,2,17,1220
"0.19, 0.13",1,1,1,0,2,19,1230
"0.19, 0.14",1,1,1,0,2,21,1160
"0.19, 0.15",1,1,1,0,2,22,1090
"0.19, 0.16",1,1,1,0,2,21,1170
"0.19, 0.17",1,1,1,0,2,23,1170
"0.19, 0.18",1,1,1,0,2,23,950
"0.19, 0.19",1,1,1,0,2,25,1230
"0.19, 0.20",1,1,1,0,2,26,1170
"0.19, 0.21",1,1,1,0,2,26,1170
"0.19, 0.22",1,1,1,0,2,26,1170
"0.19, 0.23",1,1,1,0,2,26,1170
"0.19, 0.24",1,1,1,0,2,26,1170
"0.19, 0.25",1,1,1,0,2,26,1170
"0.19, 0.26",1,1,1,0,2,26,1170
"0.19, 0.27",1,1,1,0,2,26,1170
"0.19, 0.28",1,1,1,0,2,26,1170
"0.19, 0.29",1,1,1,0,2,26,1170
"0.19, 0.30",1,1,1,0,2,26,1170
"0.19, 0.31",1,1,1,0,2,26,1170
"0.19, 0.32",1,1,1,0,2,26,1170
"0.19, 0.33",1,1,1,0,2,26,1170
"0.19, 0.34",1,1,1,0,2,26,1170
"0.19, 0.35",1,1,1,0,2,25,1170
"0.19, 0.36",1,1,1,0,2,26,1170
"0.19, 0.37",1,1,1,0,2,26,1170
"0.19, 0.38",1,1,1,0,2,26,1170
"0.19, 0.39",1,1,1,0,2,26,1170
"0.19, 0.40",1,1,1,0,2,26,1170
"0.20, 0.00",1,2,0,0,2,6,1480
"0.20, 0.01",1,2,0,0,2,6,1380
"0.20, 0.02",1,1,0,0,2,8,1330
"0.20, 0.03",1,1,0,0,2,6,1290
"0.20, 0.04",1,1,0,0,2,10,1150
"0.20, 0.05",1,1,0,0,2,10,1250
"0.20, 0.06",1,1,0,0,2,11,1330
"0.20, 0.07",1,1,0,0,2,12,1390
"0.20, 0.08",1,1,1,0,2,14,1200
"0.20, 0.09",1,1,1,0,2,15,1250
"0.20, 0.10",1,1,1,0,2,17,1120
"0.20, 0.11",1,1,1,0,2,17,1050
"0.20, 0.12",1,1,1,0,2,17,1220
"0.20, 0.13",1,1,1,0,2,19,1230
"0.20, 0.14",1,1,1,0,2,21,1160
"0.20, 0.15",1,1,1,0,2,22,1150
"0.20, 0.16",1,1,1,0,2,24,1020
"0.20, 0.17",1,1,1,0,2,22,1170
"0.20, 0.18",1,1,1,0,2,23,1090
"0.20, 0.19",1,1,1,0,2,26,1080
"0.20, 0.20",1,1,1,0,2,27,1150
"0.20, 0.21",1,1,1,0,2,27,1170
"0.20, 0.22",1,1,1,0,2,24,1090
"0.20, 0.23",1,1,1,0,2,27,1020
"0.20, 0.24",1,1,1,0,2,27,1020
"0.20, 0.25",1,1,1,0,2,27,1020
"0.20, 0.26",1,1,1,0,2,27,1020
"0.20, 0.27",1,1,1,0,2,27,1020
"0.20, 0.28",1,1,1,0,2,27,1020
"0.20, 0.29",1,1,1,0,2,27,1020
"0.20, 0.30",1,1,1,0,2,27,1020
"0.20, 0.31",1,1,1,0,2,27,1020
"0.20, 0.32",1,1,1,0,2,27,1020
"0.20, 0.33",1,1,1,0,2,27,1020
"0.20, 0.34",1,1,1,0,2,27,1020
"0.20, 0.35",1,1,1,0,2,27,1020
"0.20, 0.36",1,1,1,0,2,25,1080
"0.20, 0.37",1,1,1,0,2,26,1020
"0.20, 0.38",1,1,1,0,2,26,1020
"0.20, 0.39",1,1,1,0,2,27,1020
"0.20, 0.40",1,1,1,0,2,27,1160
"0.21, 0.00",1,2,0,0,2,6,1480
"0.21, 0.01",1,2,0,0,2,6,1380
"0.21, 0.02",1,1,0,0,2,8,1330
"0.21, 0.03",1,1,0,0,2,6,1290
"0.21, 0.04",1,1,0,0,2,10,1150
"0.21, 0.05",1,1,0,0,2,10,1250
"0.21, 0.06",1,1,0,0,2,11,1330
"0.21, 0.07",1,1,0,0,2,12,1390
"0.21, 0.08",1,1,1,0,2,14,1200
"0.21, 0.09",1,1,1,0,2,15,1250
"0.21, 0.10",1,1,1,0,2,17,1120
"0.21, 0.11",1,1,1,0,2,17,1050
"0.21, 0.12",1,1,1,0,2,17,1220
"0.21, 0.13",1,1,1,0,2,19,1230
"0.21, 0.14",1,1,1,0,2,21,1160
"0.21, 0.15",1,1,1,0,2,22,1150
"0.21, 0.16",1,1,1,0,2,22,1030
"0.21, 0.17",1,1,1,0,2,21,1180
"0.21, 0.18",1,1,1,0,2,23,1090
"0.21, 0.19",1,1,1,0,2,26,1050
"0.21, 0.20",1,1,1,0,2,26,1100
"0.21, 0.21",1,1,1,0,2,25,1180
"0.21, 0.22",1,1,1,0,2,26,1000
"0.21, 0.23",1,1,1,0,2,28,1100
"0.21, 0.24",1,1,1,0,2,28,1100
"0.21, 0.25",1,1,1,0,2,28,1100
"0.21, 0.26",1,1,1,0,2,28,1100
"0.21, 0.27",1,1,1,0,2,28,1100
"0.21, 0.28",1,1,1,0,2,28,1100
"0.21, 0.29",1,1,1,0,2,28,1100
"0.21, 0.30",1,1,1,0,2,28,1100
"0.21, 0.31",1,1,1,0,2,28,1100
"0.21, 0.32",1,1,1,0,2,28,1120
"0.21, 0.33",1,1,1,0,2,25,1080
"0.21, 0.34",1,1,1,0,2,28,1100
"0.21, 0.35",1,1,1,0,2,28,1100
"0.21, 0.36",1,1,1,0,2,28,1100
"0.21, 0.37",1,1,1,0,2,29,950
"0.21, 0.38",1,1,1,0,2,28,1100
"0.21, 0.39",1,1,1,0,2,27,950
"0.21, 0.40",1,1,1,0,2,28,1100
"0.22, 0.00",1,2,0,0,2,6,1480
"0.22, 0.01",1,2,0,0,2,6,1380
"0.22, 0.02",1,1,0,0,2,8,1330
"0.22, 0.03",1,1,0,0,2,6,1290
"0.22, 0.04",1,1,0,0,2,10,1150
"0.22, 0.05",1,1,0,0,2,10,1250
"0.22, 0.06",1,1,0,0,2,11,1330
"0.22, 0.07",1,1,0,0,2,12,1390
"0.22, 0.08",1,1,1,0,2,14,1200
"0.22, 0.09",1,1,1,0,2,15,1250
"0.22, 0.10",1,1,1,0,2,17,1120
"0.22, 0.11",1,1,1,0,2,17,1050
"0.22, 0.12",1,1,1,0,2,17,1220
"0.22, 0.13",1,1,1,0,2,19,1230
"0.22, 0.14",1,1,1,0,2,21,1160
"0.22, 0.15",1,1,1,0,2,22,1150
"0.22, 0.16",1,1,1,0,2,22,1030
"0.22, 0.17",1,1,1,0,2,21,1180
"0.22, 0.18",1,1,1,0,2,25,1090
"0.22, 0.19",1,1,1,0,2,24,1020
"0.22, 0.20",1,1,1,0,2,25,1020
"0.22, 0.21",1,1,1,0,2,27,1020
"0.22, 0.22",1,1,1,0,2,27,950
"0.22, 0.23",1,1,1,0,2,27,1030
"0.22, 0.24",1,1,1,0,2,27,1030
"0.22, 0.25",1,1,1,0,2,27,1030
"0.22, 0.26",1,1,1,0,2,27,1030
"0.22, 0.27",1,1,1,0,2,27,1030
"0.22, 0.28",1,1,1,0,2,27,1030
"0.22, 0.29",1,1,1,0,2,27,1030
"0.22, 0.30",1,1,1,0,2,27,1030
"0.22, 0.31",1,1,1,0,2,27,1030
"0.22, 0.32",1,1,1,0,2,27,1030
"0.22, 0.33",1,1,1,0,2,27,1030
"0.22, 0.34",1,1,1,0,2,28,950
"0.22, 0.35",1,1,1,0,2,28,950
"0.22, 0.36",1,1,1,0,2,29,950
"0.22, 0.37",1,1,1,0,2,28,1010
"0.22, 0.38",1,1,1,0,2,27,1080
"0.22, 0.39",1,1,1,0,2,26,1080
"0.22, 0.40",1,1,1,0,2,26,1080
"0.23, 0.00",1,2,0,0,2,6,1480
"0.23, 0.01",1,2,0,0,2,6,1380
"0.23, 0.02",1,1,0,0,2,8,1330
"0.23, 0.03",1,1,0,0,2,6,1290
"0.23, 0.04",1,1,0,0,2,10,1150
"0.23, 0.05",1,1,0,0,2,10,1250
"0.23, 0.06",1,1,0,0,2,11,1330
"0.23, 0.07",1,1,0,0,2,12,1390
"0.23, 0.08",1,1,1,0,2,14,1200
"0.23, 0.09",1,1,1,0,2,15,1250
"0.23, 0.10",1,1,1,0,2,17,1120
"0.23, 0.11",1,1,1,0,2,17,1050
"0.23, 0.12",1,1,1,0,2,17,1220
"0.23, 0.13",1,1,1,0,2,19,1230
"0.23, 0.14",1,1,1,0,2,21,1160
"0.23, 0.15",1,1,1,0,2,22,1150
"0.23, 0.16",1,1,1,0,2,22,1030
"0.23, 0.17",1,1,1,0,2,22,1180
"0.23, 0.18",1,1,1,0,2,25,1090
"0.23, 0.19",1,1,1,0,2,25,1020
"0.23, 0.20",1,1,1,0,2,26,1020
"0.23, 0.21",1,1,1,0,2,25,1030
"0.23, 0.22",1,1,1,0,2,27,1030
"0.23, 0.23",1,1,1,0,2,28,950
"0.23, 0.24",1,1,1,0,2,31,1020
"0.23, 0.25",1,1,1,0,2,31,1020
"0.23, 0.26",1,1,1,0,2,30,1020
"0.23, 0.27",1,1,1,0,2,31,1020
"0.23, 0.28",1,1,1,0,2,31,1020
"0.23, 0.29",1,1,1,0,2,31,1020
"0.23, 0.30",1,1,1,0,2,31,1020
"0.23, 0.31",1,1,1,0,2,31,1020
"0.23, 0.32",1,1,1,0,2,31,1020
"0.23, 0.33",1,1,1,0,2,27,950
"0.23, 0.34",1,1,1,0,2,27,950
"0.23, 0.35",1,1,1,0,2,28,950
"0.23, 0.36",1,1,1,0,2,31,1020
"0.23, 0.37",1,1,1,0,2,31,1020
"0.23, 0.38",1,1,1,0,2,31,1020
"0.23, 0.39",1,1,1,0,2,27,950
"0.23, 0.40",1,1,1,0,2,30,950
"0.24, 0.00",1,2,0,0,2,6,1480
"0.24, 0.01",1,2,0,0,2,6,1380
"0.24, 0.02",1,1,0,0,2,8,1330
"0.24, 0.03",1,1,0,0,2,6,1290
"0.24, 0.04",1,1,0,0,2,10,1150
"0.24, 0.05",1,1,0,0,2,10,1250
"0.24, 0.06",1,1,0,0,2,11,1330
"0.24, 0.07",1,1,0,0,2,12,1390
"0.24, 0.08",1,1,1,0,2,14,1200
"0.24, 0.09",1,1,1,0,2,15,1250
"0.24, 0.10",1,1,1,0,2,17,1120
"0.24, 0.11",1,1,1,0,2,17,1050
"0.24, 0.12",1,1,1,0,2,17,1220
"0.24, 0.13",1,1,1,0,2,19,1230
"0.24, 0.14",1,1,1,0,2,21,1160
"0.24, 0.15",1,1,1,0,2,22,1150
"0.24, 0.16",1,1,1,0,2,22,1030
"0.24, 0.17",1,1,1,0,2,22,1180
"0.24, 0.18",1,1,1,0,2,25,1090
"0.24, 0.19",1,1,1,0,2,25,1020
"0.24, 0.20",1,1,1,0,2,25,1010
"0.24, 0.21",1,1,1,0,2,25,950
"0.24, 0.22",1,1,1,0,2,27,950
"0.24, 0.23",1,1,1,0,2,28,950
"0.24, 0.24",1,1,1,0,2,30,1010
"0.24, 0.25",1,1,1,0,2,28,1020
"0.24, 0.26",1,1,1,0,2,28,1020
"0.24, 0.27",1,1,1,0,2,28,1020
"0.24, 0.28",1,1,1,0,2,28,1020
"0.24, 0.29",1,1,1,0,2,28,1020
"0.24, 0.30",1,1,1,0,2,28,1020
"0.24, 0.31",1,1,1,0,2,28,1020
"0.24, 0.32",1,1,1,0,2,28,1020
"0.24, 0.33",1,1,1,0,2,28,1020
"0.24, 0.34",1,1,1,0,2,28,950
"0.24, 0.35",1,1,1,0,2,29,880
"0.24, 0.36",1,1,1,0,2,30,1020
"0.24, 0.37",1,1,1,0,2,30,1010
"0.24, 0.38",1,1,1,0,2,29,1010
"0.24, 0.39",1,1,1,0,2,28,950
"0.24, 0.40",1,1,1,0,2,29,1020
"0.25, 0.00",1,2,0,0,2,6,1480
"0.25, 0.01",1,2,0,0,2,6,1380
"0.25, 0.02",1,1,0,0,2,8,1330
"0.25, 0.03",1,1,0,0,2,6,1290
"0.25, 0.04",1,1,0,0,2,10,1150
"0.25, 0.05",1,1,0,0,2,10,1250
"0.25, 0.06",1,1,0,0,2,11,1330
"0.25, 0.07",1,1,0,0,2,12,1390
"0.25, 0.08",1,1,1,0,2,14,1200
"0.25, 0.09",1,1,1,0,2,15,1250
"0.25, 0.10",1,1,1,0,2,17,1120
"0.25, 0.11",1,1,1,0,2,17,1050
"0.25, 0.12",1,1,1,0,2,17,1220
"0.25, 0.13",1,1,1,0,2,19,1230
"0.25, 0.14",1,1,1,0,2,21,1160
"0.25, 0.15",1,1,1,0,2,22,1150
"0.25, 0.16",1,1,1,0,2,22,1030
"0.25, 0.17",1,1,1,0,2,22,1180
"0.25, 0.18",1,1,1,0,2,25,1090
"0.25, 0.19",1,1,1,0,2,25,1020
"0.25, 0.20",1,1,1,0,2,25,1010
"0.25, 0.21",1,1,1,0,2,28,880
"0.25, 0.22",1,1,1,0,2,28,950
"0.25, 0.23",1,1,1,0,2,27,1020
"0.25, 0.24",1,1,1,0,2,30,1050
"0.25, 0.25",1,1,1,0,2,30,880
"0.25, 0.26",1,1,1,0,2,30,880
"0.25, 0.27",1,1,1,0,2,30,880
"0.25, 0.28",1,1,1,0,2,30,880
"0.25, 0.29",1,1,1,0,2,30,880
"0.25, 0.30",1,1,1,0,2,30,880
"0.25, 0.31",1,1,1,0,2,30,880
"0.25, 0.32",1,1,1,0,2,30,880
"0.25, 0.33",1,1,1,0,2,31,810
"0.25, 0.34",1,1,1,0,2,32,880
"0.25, 0.35",1,1,1,0,2,32,880
"0.25, 0.36",1,1,1,0,2,31,950
"0.25, 0.37",1,1,1,0,2,30,880
"0.25, 0.38",1,1,1,0,2,29,880
"0.25, 0.39",1,1,1,0,2,31,810
"0.25, 0.40",1,1,1,0,2,31,810
"0.26, 0.00",1,2,0,0,2,6,1480
"0.26, 0.01",1,2,0,0,2,6,1380
"0.26, 0.02",1,1,0,0,2,8,1330
"0.26, 0.03",1,1,0,0,2,6,1290
"0.26, 0.04",1,1,0,0,2,10,1150
"0.26, 0.05",1,1,0,0,2,10,1250
"0.26, 0.06",1,1,0,0,2,11,1330
"0.26, 0.07",1,1,0,0,2,12,1390
"0.26, 0.08",1,1,1,0,2,14,1200
"0.26, 0.09",1,1,1,0,2,15,1250
"0.26, 0.10",1,1,1,0,2,17,1120
"0.26, 0.11",1,1,1,0,2,17,1050
"0.26, 0.12",1,1,1,0,2,17,1220
"0.26, 0.13",1,1,1,0,2,19,1230
"0.26, 0.14",1,1,1,0,2,21,1160
"0.26, 0.15",1,1,1,0,2,22,1150
"0.26, 0.16",1,1,1,0,2,22,1030
"0.26, 0.17",1,1,1,0,2,22,1180
"0.26, 0.18",1,1,1,0,2,25,1090
"0.26, 0.19",1,1,1,0,2,25,1020
"0.26, 0.20",1,1,1,0,2,25,1010
"0.26, 0.21",1,1,1,0,2,28,880
"0.26, 0.22",1,1,1,0,2,28,810
"0.26, 0.23",1,1,1,0,2,29,880
"0.26, 0.24",1,1,1,0,2,30,810
"0.26, 0.25",1,1,1,0,2,31,1020
"0.26, 0.26",1,1,1,0,2,31,950
"0.26, 0.27",1,1,1,0,2,31,950
"0.26, 0.28",1,1,1,0,2,32,810
"0.26, 0.29",1,1,1,0,2,32,810
"0.26, 0.30",1,1,1,0,2,32,810
"0.26, 0.31",1,1,1,0,2,32,810
"0.26, 0.32",1,1,1,0,2,32,880
"0.26, 0.33",1,1,1,0,2,31,950
"0.26, 0.34",1,1,1,0,2,31,950
"0.26, 0.35",1,1,1,0,2,29,950
"0.26, 0.36",1,1,1,0,2,31,950
"0.26, 0.37",1,1,1,0,2,33,880
"0.26, 0.38",1,1,1,0,2,33,880
"0.26, 0.39",1,1,1,0,2,32,880
"0.26, 0.40",1,1,1,0,2,32,880
"0.27, 0.00",1,2,0,0,2,6,1480
"0.27, 0.01",1,2,0,0,2,6,1380
