0, 11, 94, 11, 11, 94, 11, 75, 0
1, 87, 58, 82, 45, 76, 59, 98, 0
2, 76, 212, 29, 73, 191, 48, 135, 0
3, 68, 100, 75, 83, 158, 78, 158, 0
4, 83, 219, 64, 43, 226, 45, 120, 0
5, 29, 100, 85, 82, 145, 71, 177, 0
6, 76, 145, 85, 31, 76, 66, 169, 0
7, 82, 76, 68, 38, 297, 52, 135, 0
8, 52, 151, 73, 90, 132, 68, 158, 0
9, 75, 76, 83, 76, 198, 69, 135, 0
10, 92, 113, 89, 62, 138, 66, 75, 0
11, 34, 64, 87, 62, 205, 90, 135, 0
12, 68, 233, 82, 82, 125, 32, 83, 0
13, 73, 107, 68, 80, 254, 89, 143, 0
14, 71, 151, 82, 85, 113, 43, 166, 0
15, 83, 76, 60, 55, 268, 62, 113, 0
16, 76, 138, 76, 76, 119, 69, 166, 0
17, 75, 70, 87, 66, 219, 80, 120, 0
18, 85, 191, 87, 78, 107, 45, 68, 0
19, 64, 94, 82, 66, 212, 85, 158, 0
20, 90, 132, 39, 66, 132, 76, 147, 0
21, 69, 171, 57, 57, 247, 53, 102, 0
22, 76, 82, 45, 80, 132, 85, 173, 0
23, 85, 164, 69, 45, 191, 69, 90, 0
24, 29, 113, 85, 76, 151, 64, 181, 0
25, 60, 158, 83, 52, 76, 69, 169, 0
26, 57, 82, 59, 80, 254, 66, 147, 0
27, 82, 226, 64, 60, 119, 36, 139, 0
28, 62, 107, 76, 73, 247, 85, 154, 0
29, 75, 145, 82, 89, 113, 46, 135, 0
30, 43, 88, 82, 64, 212, 71, 132, 0
31, 78, 164, 29, 76, 132, 66, 147, 0
32, 62, 82, 87, 75, 191, 64, 102, 0
33, 64, 132, 66, 75, 107, 55, 151, 0
34, 75, 70, 78, 69, 212, 55, 117, 0
35, 45, 125, 85, 82, 100, 71, 124, 0
36, 78, 70, 75, 78, 205, 73, 72, 0
37, 76, 171, 25, 57, 164, 69, 177, 0
38, 66, 82, 83, 64, 164, 80, 113, 0
39, 64, 151, 64, 50, 145, 73, 143, 0
40, 59, 76, 82, 59, 198, 73, 120, 0
41, 69, 240, 87, 66, 119, 53, 68, 0
42, 85, 107, 45, 69, 219, 87, 192, 0
43, 78, 138, 78, 85, 107, 52, 120, 0
44, 97, 70, 31, 71, 198, 89, 147, 0
45, 50, 107, 80, 76, 125, 78, 117, 0
46, 82, 76, 48, 25, 219, 85, 158, 0
47, 60, 164, 80, 90, 100, 55, 83, 0
48, 60, 82, 80, 50, 261, 76, 154, 0
49, 52, 185, 68, 71, 119, 83, 147, 0
50, 73, 88, 75, 66, 240, 83, 151, 0
51, 78, 145, 55, 89, 145, 50, 132, 0
52, 83, 76, 36, 59, 185, 82, 154, 0
53, 57, 191, 78, 85, 125, 36, 117, 0
54, 73, 94, 76, 76, 233, 80, 139, 0
55, 62, 145, 76, 83, 125, 55, 139, 0
56, 62, 100, 82, 39, 226, 59, 147, 0
57, 43, 138, 66, 71, 107, 83, 139, 0
58, 75, 70, 76, 52, 254, 71, 120, 0
59, 64, 119, 66, 83, 113, 55, 154, 0
60, 69, 82, 53, 73, 233, 60, 117, 0
61, 34, 151, 82, 69, 107, 62, 154, 0
62, 78, 76, 73, 82, 191, 52, 105, 0
63, 41, 113, 75, 73, 100, 69, 166, 0
64, 73, 107, 73, 59, 198, 45, 124, 0
65, 52, 185, 45, 80, 125, 57, 154, 0
66, 87, 88, 83, 66, 171, 85, 113, 0
67, 60, 52, 76, 83, 164, 71, 139, 0
68, 89, 283, 75, 52, 82, 48, 154, 0
69, 73, 125, 82, 85, 261, 87, 124, 0
70, 75, 113, 87, 85, 119, 52, 166, 0
71, 55, 158, 83, 32, 158, 68, 181, 0
72, 75, 82, 69, 82, 178, 69, 117, 0
73, 64, 132, 75, 73, 132, 52, 143, 0
74, 76, 70, 82, 52, 219, 60, 128, 0
75, 62, 240, 45, 82, 100, 41, 166, 0
76, 75, 107, 89, 68, 240, 82, 117, 0
77, 66, 164, 78, 89, 107, 36, 166, 0
78, 22, 88, 85, 75, 171, 66, 173, 0
79, 92, 125, 66, 62, 82, 62, 147, 0
80, 75, 70, 75, 78, 205, 68, 113, 0
81, 82, 82, 64, 57, 138, 68, 151, 0
82, 82, 212, 60, 45, 226, 32, 117, 0
83, 29, 100, 83, 82, 145, 82, 177, 0
84, 76, 178, 82, 32, 94, 57, 177, 0
85, 103, 88, 62, 53, 240, 71, 132, 0
86, 50, 94, 75, 83, 145, 66, 151, 0
87, 46, 151, 83, 85, 76, 66, 139, 0
88, 83, 76, 59, 71, 261, 60, 113, 0
89, 59, 198, 71, 83, 119, 38, 169, 0
90, 76, 94, 68, 71, 240, 87, 162, 0
91, 66, 178, 78, 87, 125, 45, 132, 0
92, 82, 88, 69, 31, 233, 92, 147, 0
93, 64, 151, 69, 94, 107, 62, 120, 0
94, 80, 76, 46, 43, 254, 82, 158, 0
95, 52, 171, 80, 85, 113, 76, 109, 0
96, 73, 82, 83, 71, 240, 64, 154, 0
97, 55, 145, 75, 83, 107, 68, 135, 0
98, 73, 76, 87, 68, 240, 71, 117, 0
99, 82, 46, 57, 80, 119, 83, 154, 0
100, 68, 233, 83, 52, 64, 80, 158, 0
101, 69, 125, 57, 83, 145, 71, 109, 0
102, 97, 70, 41, 73, 151, 60, 151, 0
103, 87, 125, 62, 57, 151, 64, 102, 0
104, 57, 145, 60, 64, 158, 57, 151, 0
105, 85, 76, 46, 69, 198, 71, 120, 0
106, 29, 171, 59, 82, 119, 78, 147, 0
107, 83, 82, 76, 71, 226, 60, 109, 0
108, 78, 132, 66, 71, 107, 50, 166, 0
109, 69, 70, 90, 78, 185, 73, 105, 0
110, 76, 226, 53, 59, 151, 39, 154, 0
111, 76, 107, 85, 78, 191, 87, 98, 0
112, 68, 58, 82, 78, 132, 62, 166, 0
113, 43, 240, 94, 32, 82, 75, 143, 0
114, 76, 113, 73, 8, 219, 76, 166, 0
115, 55, 145, 62, 92, 119, 60, 109, 0
116, 78, 76, 53, 39, 226, 87, 154, 0
117, 64, 119, 75, 89, 107, 59, 124, 0
118, 75, 70, 52, 43, 312, 73, 113, 0
119, 68, 212, 80, 90, 132, 64, 135, 0
120, 76, 100, 76, 82, 226, 80, 154, 0
121, 78, 178, 85, 82, 107, 45, 120, 0
122, 69, 88, 90, 76, 290, 73, 120, 0
123, 62, 212, 66, 83, 125, 39, 169, 0
124, 83, 100, 73, 36, 233, 75, 135, 0
125, 57, 205, 78, 78, 107, 45, 128, 0
126, 94, 94, 69, 57, 233, 78, 151, 0
127, 80, 58, 64, 87, 145, 78, 128, 0
128, 69, 219, 55, 76, 212, 38, 98, 0
129, 78, 100, 75, 76, 100, 82, 181, 0
130, 39, 212, 82, 41, 226, 50, 177, 0
131, 94, 100, 60, 55, 185, 89, 154, 0
132, 59, 145, 60, 89, 164, 62, 120, 0
133, 96, 76, 39, 75, 151, 80, 154, 0
134, 64, 145, 71, 78, 158, 46, 124, 0
135, 71, 88, 85, 48, 145, 60, 135, 0
136, 92, 233, 29, 66, 158, 38, 128, 0
137, 68, 107, 85, 68, 171, 92, 154, 0
138, 89, 171, 53, 48, 198, 55, 154, 0
139, 62, 82, 73, 89, 158, 90, 124, 0
140, 73, 88, 75, 66, 178, 55, 147, 0
141, 89, 113, 68, 76, 185, 48, 79, 0
142, 46, 132, 82, 62, 125, 53, 169, 0
143, 59, 132, 59, 73, 138, 50, 162, 0
144, 75, 70, 87, 78, 171, 71, 87, 0
145, 60, 198, 55, 46, 132, 68, 169, 0
146, 94, 94, 60, 50, 219, 89, 143, 0
147, 36, 191, 78, 71, 125, 69, 151, 0
148, 96, 94, 62, 60, 254, 71, 143, 0
149, 55, 70, 75, 83, 145, 73, 147, 0
150, 85, 132, 87, 48, 76, 62, 166, 0
151, 78, 138, 89, 82, 145, 43, 87, 0
152, 75, 70, 80, 36, 219, 80, 154, 0
153, 87, 185, 66, 59, 138, 69, 83, 0
154, 66, 88, 82, 78, 171, 87, 154, 0
155, 83, 158, 55, 53, 185, 73, 120, 0
156, 73, 82, 57, 90, 191, 50, 128, 0
157, 76, 145, 52, 75, 125, 52, 139, 0
158, 73, 76, 83, 32, 268, 69, 102, 0
159, 46, 219, 76, 82, 119, 27, 173, 0
160, 73, 100, 80, 64, 247, 92, 120, 0
161, 32, 219, 76, 80, 164, 45, 169, 0
162, 68, 100, 87, 87, 226, 73, 128, 0
163, 71, 119, 71, 78, 107, 57, 166, 0
164, 60, 64, 78, 64, 171, 89, 124, 0
165, 73, 107, 59, 83, 125, 53, 139, 0
166, 73, 70, 75, 50, 205, 52, 147, 0
167, 75, 46, 53, 87, 132, 80, 109, 0
168, 75, 171, 55, 57, 171, 45, 135, 0
169, 55, 82, 66, 76, 171, 73, 147, 0
170, 76, 171, 68, 41, 198, 64, 98, 0
171, 25, 113, 85, 78, 138, 62, 173, 0
172, 64, 82, 83, 34, 100, 80, 173, 0
173, 80, 125, 53, 31, 205, 96, 90, 0
174, 27, 82, 80, 87, 132, 57, 173, 0
175, 83, 125, 66, 50, 70, 76, 135, 0
176, 80, 70, 76, 76, 233, 55, 117, 0
177, 38, 158, 76, 82, 107, 64, 154, 0
178, 80, 82, 76, 55, 268, 59, 109, 0
179, 50, 125, 89, 83, 119, 52, 128, 0
180, 57, 70, 80, 64, 100, 68, 184, 0
181, 60, 226, 80, 64, 107, 62, 94, 0
182, 89, 107, 48, 71, 254, 90, 154, 0
183, 73, 151, 87, 82, 113, 43, 147, 0
184, 73, 76, 71, 29, 297, 96, 117, 0
185, 69, 158, 64, 73, 132, 75, 162, 0
186, 85, 82, 39, 71, 233, 64, 132, 0
187, 52, 233, 62, 82, 107, 69, 128, 0
188, 73, 107, 73, 75, 254, 71, 158, 0
