sw_factor,vh_factor,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
0.48,0.2,1,2,1,0,3,40,580
0.48,0.21,1,2,1,0,3,46,580
0.48,0.22,1,2,1,0,3,41,560
0.48,0.23,1,2,1,0,3,48,540
0.48,0.24,1,2,1,0,3,49,490
0.48,0.25,1,2,0,1,2,49,480
0.48,0.26,1,2,0,1,2,49,480
0.48,0.27,1,2,0,1,2,49,480
0.48,0.28,1,2,0,1,2,54,600
0.48,0.29,1,2,0,1,2,49,480
0.48,0.3,1,2,0,1,2,57,880
0.48,0.31,1,2,0,1,2,57,570
0.48,0.32,1,2,0,1,2,58,530
0.48,0.33,1,2,0,1,2,59,460
0.48,0.34,1,2,0,1,2,49,480
0.48,0.35,1,2,0,1,2,57,420
0.48,0.36,1,2,0,1,2,58,420
0.48,0.37,1,2,0,1,2,59,600
0.48,0.38,1,2,0,1,2,61,1580
0.48,0.39,1,2,0,1,2,61,480
0.48,0.4,1,2,0,1,2,66,1160
0.48,0.41,1,2,0,1,2,58,420
0.48,0.42,1,2,0,1,2,65,1490
0.48,0.43,1,2,0,1,2,67,1560
0.48,0.44,1,2,0,1,2,68,1480
0.48,0.45,1,2,0,1,2,69,1500
0.48,0.46,1,2,0,1,2,70,1450
0.48,0.47,1,2,0,1,2,71,1370
0.48,0.48,1,2,0,1,2,73,1320
0.48,0.49,1,2,0,1,2,73,1350
0.48,0.5,1,2,0,1,2,75,1310
0.49,0.0,1,3,0,0,3,19,820
0.49,0.01,1,3,0,0,3,20,620
0.49,0.02,1,3,0,0,3,22,590
0.49,0.03,1,3,0,0,3,20,660
0.49,0.04,1,3,0,0,3,18,580
0.49,0.05,1,3,0,0,3,21,660
0.49,0.06,1,2,0,0,3,27,590
0.49,0.07,1,2,0,0,3,28,550
0.49,0.08,1,2,0,0,3,24,550
0.49,0.09,1,2,0,0,3,32,540
0.49,0.1,1,2,0,0,3,32,540
0.49,0.11,1,2,0,0,3,27,540
0.49,0.12,1,2,0,0,3,34,570
0.49,0.13,1,2,0,0,3,32,540
0.49,0.14,1,2,0,0,3,27,540
0.49,0.15,1,2,0,0,3,32,540
0.49,0.16,1,2,0,0,3,36,540
0.49,0.17,1,2,0,0,3,36,540
0.49,0.18,1,2,0,0,3,32,540
0.49,0.19,1,2,1,0,3,42,710
0.49,0.2,1,2,1,0,3,44,580
0.49,0.21,1,2,1,0,3,46,580
0.49,0.22,1,2,1,0,3,46,700
0.49,0.23,1,2,1,0,3,49,520
0.49,0.24,1,2,1,0,3,49,790
0.49,0.25,1,2,0,1,2,49,730
0.49,0.26,1,2,0,1,2,49,480
0.49,0.27,1,2,0,1,2,49,480
0.49,0.28,1,2,0,1,2,49,480
0.49,0.29,1,2,0,1,2,49,480
0.49,0.3,1,2,0,1,2,56,550
0.49,0.31,1,2,0,1,2,57,520
0.49,0.32,1,2,0,1,2,60,690
0.49,0.33,1,2,0,1,2,49,480
0.49,0.34,1,2,0,1,2,52,610
0.49,0.35,1,2,0,1,2,61,450
0.49,0.36,1,2,0,1,2,63,460
0.49,0.37,1,2,0,1,2,60,1590
0.49,0.38,1,2,0,1,2,58,420
0.49,0.39,1,2,0,1,2,61,480
0.49,0.4,1,2,0,1,2,63,1520
0.49,0.41,1,2,0,1,2,65,1460
0.49,0.42,1,2,0,1,2,65,1620
0.49,0.43,1,2,0,1,2,67,1560
0.49,0.44,1,2,0,1,2,68,1480
0.49,0.45,1,2,0,1,2,69,1500
0.49,0.46,1,2,0,1,2,70,1450
0.49,0.47,1,2,0,1,2,71,1370
0.49,0.48,1,2,0,1,2,73,1320
0.49,0.49,1,2,0,1,2,73,1350
0.49,0.5,1,2,0,1,2,75,1310
0.5,0.0,1,3,0,0,3,19,820
0.5,0.01,1,3,0,0,3,20,620
0.5,0.02,1,3,0,0,3,22,590
0.5,0.03,1,3,0,0,3,20,660
0.5,0.04,1,3,0,0,3,19,580
0.5,0.05,1,3,0,0,3,21,660
0.5,0.06,1,2,0,0,3,27,590
0.5,0.07,1,2,0,0,3,28,550
0.5,0.08,1,2,0,0,3,24,550
0.5,0.09,1,2,0,0,3,32,540
0.5,0.1,1,2,0,0,3,32,540
0.5,0.11,1,2,0,0,3,27,540
0.5,0.12,1,2,0,0,3,34,570
0.5,0.13,1,2,0,0,3,32,540
0.5,0.14,1,2,0,0,3,32,540
0.5,0.15,1,2,0,0,3,32,540
0.5,0.16,1,2,0,0,3,32,540
0.5,0.17,1,2,0,0,3,27,540
0.5,0.18,1,2,0,0,3,36,540
0.5,0.19,1,2,1,0,3,43,610
0.5,0.2,1,2,1,0,3,40,580
0.5,0.21,1,2,1,0,3,46,580
0.5,0.22,1,2,1,0,3,46,700
0.5,0.23,1,2,1,0,3,48,520
0.5,0.24,1,2,1,0,3,49,520
0.5,0.25,1,2,0,1,2,49,480
0.5,0.26,1,2,0,1,2,51,790
0.5,0.27,1,2,0,1,2,47,1250
0.5,0.28,1,2,0,1,2,56,1360
0.5,0.29,1,2,0,1,2,49,480
0.5,0.3,1,2,0,1,2,49,480
0.5,0.31,1,2,0,1,2,57,500
0.5,0.32,1,2,0,1,2,53,460
0.5,0.33,1,2,0,1,2,59,460
0.5,0.34,1,2,0,1,2,60,880
0.5,0.35,1,2,0,1,2,62,430
0.5,0.36,1,2,0,1,2,63,440
0.5,0.37,1,2,0,1,2,60,1590
0.5,0.38,1,2,0,1,2,61,1580
0.5,0.39,1,2,0,1,2,61,480
0.5,0.4,1,2,0,1,2,63,1520
0.5,0.41,1,2,0,1,2,65,1460
0.5,0.42,1,2,0,1,2,70,1200
0.5,0.43,1,2,0,1,2,67,1560
0.5,0.44,1,2,0,1,2,68,1480
0.5,0.45,1,2,0,1,2,69,1500
0.5,0.46,1,2,0,1,2,70,1450
0.5,0.47,1,2,0,1,2,71,1370
0.5,0.48,1,2,0,1,2,73,1320
0.5,0.49,1,2,0,1,2,73,1350
0.5,0.5,1,2,0,1,2,75,1310
