imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.13, 0.18",1,1,0,1,2,13,2960
"0.13, 0.19",1,1,1,1,2,17,2760
"0.13, 0.20",1,1,1,1,2,17,2720
"0.13, 0.21",1,1,1,1,2,17,2860
"0.13, 0.22",1,1,1,1,2,19,2840
"0.13, 0.23",1,1,1,1,2,18,2880
"0.13, 0.24",1,1,1,1,2,18,2880
"0.13, 0.25",1,1,1,1,2,18,2880
"0.13, 0.26",1,1,1,1,2,18,2880
"0.13, 0.27",1,1,1,1,2,18,2880
"0.13, 0.28",1,1,1,1,2,18,2880
"0.13, 0.29",1,1,1,1,2,18,2880
"0.13, 0.30",1,1,1,1,2,18,2880
"0.13, 0.31",1,1,1,1,2,18,2880
"0.13, 0.32",1,1,1,1,2,18,2880
"0.13, 0.33",1,1,1,1,2,18,2880
"0.13, 0.34",1,1,1,1,2,18,2880
"0.13, 0.35",1,1,1,1,2,18,2880
"0.13, 0.36",1,1,1,1,2,18,2880
"0.13, 0.37",1,1,1,1,2,18,2880
"0.13, 0.38",1,1,1,1,2,18,2880
"0.13, 0.39",1,1,1,1,2,18,2880
"0.13, 0.40",1,1,1,1,2,18,2880
"0.14, 0.00",1,1,0,1,2,6,3040
"0.14, 0.01",1,1,0,1,2,6,2860
"0.14, 0.02",1,1,0,1,2,7,2960
"0.14, 0.03",1,1,0,1,2,7,2880
"0.14, 0.04",1,1,0,1,2,7,3020
"0.14, 0.05",0,0,0,1,2,0,2880
"0.14, 0.06",1,1,0,1,2,10,2760
"0.14, 0.07",1,1,0,1,2,8,2760
"0.14, 0.08",1,1,0,1,2,13,2760
"0.14, 0.09",1,1,0,1,2,7,2740
"0.14, 0.10",1,1,0,1,2,7,2700
"0.14, 0.11",1,1,0,1,2,11,2860
"0.14, 0.12",1,1,0,1,2,10,2880
"0.14, 0.13",1,1,0,1,2,10,2720
"0.14, 0.14",1,1,0,1,2,12,2860
"0.14, 0.15",1,1,1,1,2,13,2880
"0.14, 0.16",1,1,0,1,2,13,3020
"0.14, 0.17",1,1,1,1,2,15,2840
"0.14, 0.18",1,1,1,1,2,16,2960
"0.14, 0.19",1,1,1,1,2,17,2900
"0.14, 0.20",1,1,1,1,2,18,2800
"0.14, 0.21",1,1,1,1,2,17,2800
"0.14, 0.22",1,1,1,1,2,18,2900
"0.14, 0.23",1,1,1,1,2,18,2860
"0.14, 0.24",1,1,1,1,2,18,2860
"0.14, 0.25",1,1,1,1,2,18,2860
"0.14, 0.26",1,1,1,1,2,18,2860
"0.14, 0.27",1,1,1,1,2,18,2860
"0.14, 0.28",1,1,1,1,2,18,2860
"0.14, 0.29",1,1,1,1,2,18,2860
"0.14, 0.30",1,1,1,1,2,18,2860
"0.14, 0.31",1,1,1,1,2,18,2860
"0.14, 0.32",1,1,1,1,2,18,2860
"0.14, 0.33",1,1,1,1,2,18,2860
"0.14, 0.34",1,1,1,1,2,18,2860
"0.14, 0.35",1,1,1,1,2,18,2860
"0.14, 0.36",1,1,1,1,2,18,2860
"0.14, 0.37",1,1,1,1,2,18,2860
"0.14, 0.38",1,1,1,1,2,18,2860
"0.14, 0.39",1,1,1,1,2,18,2860
"0.14, 0.40",1,1,1,1,2,18,2860
"0.15, 0.00",1,1,0,1,2,6,3040
"0.15, 0.01",1,1,0,1,2,6,2860
"0.15, 0.02",1,1,0,1,2,7,2960
"0.15, 0.03",1,1,0,1,2,7,2880
"0.15, 0.04",1,1,0,1,2,7,3020
"0.15, 0.05",0,0,0,1,2,0,2880
"0.15, 0.06",1,1,0,1,2,10,2780
"0.15, 0.07",0,0,0,1,2,0,2840
"0.15, 0.08",1,1,0,1,2,5,2800
"0.15, 0.09",1,1,0,1,2,12,2800
"0.15, 0.10",1,1,0,1,2,12,2820
"0.15, 0.11",1,1,0,1,2,13,2860
"0.15, 0.12",1,1,0,1,2,10,2980
"0.15, 0.13",1,1,0,1,2,11,2740
"0.15, 0.14",1,1,0,1,2,12,2780
"0.15, 0.15",1,1,0,1,2,13,2840
"0.15, 0.16",1,1,1,1,2,14,2780
"0.15, 0.17",1,1,1,1,2,15,2780
"0.15, 0.18",1,1,1,1,2,16,2820
"0.15, 0.19",1,1,1,1,2,16,2900
"0.15, 0.20",1,1,1,1,2,17,2820
"0.15, 0.21",1,1,1,1,2,19,2720
"0.15, 0.22",1,1,1,1,2,20,2780
"0.15, 0.23",1,1,1,1,2,21,2780
"0.15, 0.24",1,1,1,1,2,20,2740
"0.15, 0.25",1,1,1,1,2,20,2740
"0.15, 0.26",1,1,1,1,2,20,2740
"0.15, 0.27",1,1,1,1,2,20,2740
"0.15, 0.28",1,1,1,1,2,20,2740
"0.15, 0.29",1,1,1,1,2,20,2740
"0.15, 0.30",1,1,1,1,2,20,2740
"0.15, 0.31",1,1,1,1,2,20,2740
"0.15, 0.32",1,1,1,1,2,20,2740
"0.15, 0.33",1,1,1,1,2,20,2740
"0.15, 0.34",1,1,1,1,2,20,2740
"0.15, 0.35",1,1,1,1,2,20,2740
"0.15, 0.36",1,1,1,1,2,20,2740
"0.15, 0.37",1,1,1,1,2,20,2740
"0.15, 0.38",1,1,1,1,2,20,2740
"0.15, 0.39",1,1,1,1,2,20,2740
"0.15, 0.40",1,1,1,1,2,20,2740
"0.16, 0.00",1,1,0,1,2,6,3040
"0.16, 0.01",1,1,0,1,2,6,2860
"0.16, 0.02",1,1,0,1,2,7,2960
"0.16, 0.03",1,1,0,1,2,7,2880
"0.16, 0.04",1,1,0,1,2,7,3020
"0.16, 0.05",0,0,0,1,2,0,2880
"0.16, 0.06",1,1,0,1,2,10,2780
"0.16, 0.07",1,1,0,1,2,5,2840
"0.16, 0.08",1,1,0,1,2,14,2840
"0.16, 0.09",1,1,0,1,2,12,2820
"0.16, 0.10",1,1,0,1,2,8,2960
"0.16, 0.11",1,1,0,1,2,7,2740
"0.16, 0.12",1,1,0,1,2,10,2920
"0.16, 0.13",1,1,0,1,2,11,2780
"0.16, 0.14",1,1,0,1,2,11,2800
"0.16, 0.15",1,1,1,1,2,13,2840
"0.16, 0.16",1,1,1,1,2,14,2760
"0.16, 0.17",1,1,1,1,2,15,2820
"0.16, 0.18",1,1,1,1,2,16,2820
"0.16, 0.19",1,1,1,1,2,16,2960
"0.16, 0.20",1,1,1,1,2,18,2660
"0.16, 0.21",1,1,1,1,2,18,2880
"0.16, 0.22",1,1,1,1,2,20,2760
"0.16, 0.23",1,1,1,1,2,21,2720
"0.16, 0.24",1,1,1,1,2,21,2760
"0.16, 0.25",1,1,1,1,2,21,2760
"0.16, 0.26",1,1,1,1,2,21,2760
"0.16, 0.27",1,1,1,1,2,21,2760
"0.16, 0.28",1,1,1,1,2,21,2760
"0.16, 0.29",1,1,1,1,2,21,2760
"0.16, 0.30",1,1,1,1,2,21,2760
"0.16, 0.31",1,1,1,1,2,21,2760
"0.16, 0.32",1,1,1,1,2,21,2760
"0.16, 0.33",1,1,1,1,2,21,2760
"0.16, 0.34",1,1,1,1,2,21,2760
"0.16, 0.35",1,1,1,1,2,21,2760
"0.16, 0.36",1,1,1,1,2,21,2760
"0.16, 0.37",1,1,1,1,2,21,2760
"0.16, 0.38",1,1,1,1,2,21,2760
"0.16, 0.39",1,1,1,1,2,21,2760
"0.16, 0.40",1,1,1,1,2,21,2760
"0.17, 0.00",1,1,0,1,2,6,3040
"0.17, 0.01",1,1,0,1,2,6,2860
"0.17, 0.02",1,1,0,1,2,7,2960
"0.17, 0.03",1,1,0,1,2,7,2880
"0.17, 0.04",1,1,0,1,2,7,3020
"0.17, 0.05",0,0,0,1,2,0,2880
"0.17, 0.06",1,1,0,1,2,10,2780
"0.17, 0.07",1,1,0,1,2,5,2840
"0.17, 0.08",1,1,0,1,2,5,2840
"0.17, 0.09",1,1,0,1,2,15,2840
"0.17, 0.10",1,1,0,1,2,14,2780
"0.17, 0.11",1,1,0,1,2,14,2820
"0.17, 0.12",1,1,0,1,2,10,2780
"0.17, 0.13",1,1,0,1,2,11,2780
"0.17, 0.14",1,1,0,1,2,11,2860
"0.17, 0.15",1,1,0,1,2,14,2860
"0.17, 0.16",1,1,1,1,2,14,2740
"0.17, 0.17",1,1,1,1,2,13,2900
"0.17, 0.18",1,1,1,1,2,16,2980
"0.17, 0.19",1,1,1,1,2,17,2740
"0.17, 0.20",1,1,1,1,2,17,2960
"0.17, 0.21",1,1,1,1,2,17,2820
"0.17, 0.22",1,1,1,1,2,20,2880
"0.17, 0.23",1,1,1,1,2,21,2660
"0.17, 0.24",1,1,1,1,2,21,3160
"0.17, 0.25",1,1,1,1,2,21,2780
"0.17, 0.26",1,1,1,1,2,22,2680
"0.17, 0.27",1,1,1,1,2,22,2680
"0.17, 0.28",1,1,1,1,2,22,2680
"0.17, 0.29",1,1,1,1,2,22,2680
"0.17, 0.30",1,1,1,1,2,22,2680
"0.17, 0.31",1,1,1,1,2,22,2680
"0.17, 0.32",1,1,1,1,2,22,2680
"0.17, 0.33",1,1,1,1,2,22,2680
"0.17, 0.34",1,1,1,1,2,22,2680
"0.17, 0.35",1,1,1,1,2,22,2680
"0.17, 0.36",1,1,1,1,2,22,2680
"0.17, 0.37",1,1,1,1,2,22,2680
"0.17, 0.38",1,1,1,1,2,22,2680
"0.17, 0.39",1,1,1,1,2,22,2680
"0.17, 0.40",1,1,1,1,2,22,2680
"0.18, 0.00",1,1,0,1,2,6,3040
"0.18, 0.01",1,1,0,1,2,6,2860
"0.18, 0.02",1,1,0,1,2,7,2960
"0.18, 0.03",1,1,0,1,2,7,2880
"0.18, 0.04",1,1,0,1,2,7,3020
"0.18, 0.05",0,0,0,1,2,0,2880
"0.18, 0.06",1,1,0,1,2,10,2780
"0.18, 0.07",1,1,0,1,2,5,2840
"0.18, 0.08",1,1,0,1,2,14,2800
"0.18, 0.09",1,1,0,1,2,13,2760
"0.18, 0.10",1,1,0,1,2,8,2920
"0.18, 0.11",1,1,0,1,2,8,2840
"0.18, 0.12",1,1,0,1,2,14,2860
"0.18, 0.13",1,1,0,1,2,7,2740
"0.18, 0.14",1,1,0,1,2,12,2840
"0.18, 0.15",1,1,1,1,2,13,2800
"0.18, 0.16",1,1,1,1,2,14,2800
"0.18, 0.17",1,1,1,1,2,14,2800
"0.18, 0.18",1,1,1,1,2,16,3040
"0.18, 0.19",1,1,1,1,2,16,2860
"0.18, 0.20",1,1,1,1,2,17,2980
"0.18, 0.21",1,1,1,1,2,18,2820
"0.18, 0.22",1,1,1,1,2,20,2760
"0.18, 0.23",1,1,1,1,2,21,2700
"0.18, 0.24",1,1,1,1,2,22,2720
"0.18, 0.25",1,1,1,1,2,22,2860
"0.18, 0.26",1,1,1,1,2,23,2700
"0.18, 0.27",1,1,1,1,2,23,2700
"0.18, 0.28",1,1,1,1,2,23,2700
"0.18, 0.29",1,1,1,1,2,23,2700
"0.18, 0.30",1,1,1,1,2,23,2700
"0.18, 0.31",1,1,1,1,2,23,2700
"0.18, 0.32",1,1,1,1,2,23,2700
"0.18, 0.33",1,1,1,1,2,23,2700
"0.18, 0.34",1,1,1,1,2,23,2700
"0.18, 0.35",1,1,1,1,2,23,2700
"0.18, 0.36",1,1,1,1,2,23,2700
"0.18, 0.37",1,1,1,1,2,23,2700
"0.18, 0.38",1,1,1,1,2,23,2700
"0.18, 0.39",1,1,1,1,2,23,2700
"0.18, 0.40",1,1,1,1,2,23,2700
"0.19, 0.00",1,1,0,1,2,6,3040
"0.19, 0.01",1,1,0,1,2,6,2860
"0.19, 0.02",1,1,0,1,2,7,2960
"0.19, 0.03",1,1,0,1,2,7,2880
"0.19, 0.04",1,1,0,1,2,7,3020
"0.19, 0.05",0,0,0,1,2,0,2880
"0.19, 0.06",1,1,0,1,2,10,2780
"0.19, 0.07",1,1,0,1,2,5,2840
"0.19, 0.08",1,1,0,1,2,14,2800
"0.19, 0.09",1,1,0,1,2,13,2760
"0.19, 0.10",1,1,0,1,2,15,2840
"0.19, 0.11",1,1,0,1,2,15,2820
"0.19, 0.12",1,1,0,1,2,10,2800
"0.19, 0.13",1,1,0,1,2,15,2960
"0.19, 0.14",1,1,1,1,2,16,2960
"0.19, 0.15",1,1,0,1,2,12,2940
"0.19, 0.16",1,1,1,1,2,13,2880
"0.19, 0.17",1,1,1,1,2,15,2840
"0.19, 0.18",1,1,1,1,2,16,2840
"0.19, 0.19",1,1,1,1,2,17,2800
"0.19, 0.20",1,1,1,1,2,17,2920
"0.19, 0.21",1,1,1,1,2,19,2780
"0.19, 0.22",1,1,1,1,2,19,2940
"0.19, 0.23",1,1,1,1,2,21,3040
"0.19, 0.24",1,1,1,1,2,21,2780
"0.19, 0.25",1,1,1,1,2,23,2680
"0.19, 0.26",1,1,1,1,2,24,2740
"0.19, 0.27",1,1,1,1,2,22,2780
"0.19, 0.28",1,1,1,1,2,24,2720
"0.19, 0.29",1,1,1,1,2,24,2720
"0.19, 0.30",1,1,1,1,2,24,2720
"0.19, 0.31",1,1,1,1,2,24,2720
"0.19, 0.32",1,1,1,1,2,24,2720
"0.19, 0.33",1,1,1,1,2,24,2720
"0.19, 0.34",1,1,1,1,2,24,2720
"0.19, 0.35",1,1,1,1,2,24,2720
"0.19, 0.36",1,1,1,1,2,24,2720
"0.19, 0.37",1,1,1,1,2,24,2720
"0.19, 0.38",1,1,1,1,2,24,2720
"0.19, 0.39",1,1,1,1,2,24,2720
"0.19, 0.40",1,1,1,1,2,24,2720
"0.20, 0.00",1,1,0,1,2,6,3040
"0.20, 0.01",1,1,0,1,2,6,2860
"0.20, 0.02",1,1,0,1,2,7,2960
"0.20, 0.03",1,1,0,1,2,7,2880
"0.20, 0.04",1,1,0,1,2,7,3020
"0.20, 0.05",0,0,0,1,2,0,2880
"0.20, 0.06",1,1,0,1,2,10,2780
"0.20, 0.07",1,1,0,1,2,5,2840
"0.20, 0.08",1,1,0,1,2,14,2800
"0.20, 0.09",1,1,0,1,2,13,2760
"0.20, 0.10",1,1,1,1,2,17,2860
"0.20, 0.11",1,1,1,1,2,17,2820
"0.20, 0.12",1,1,0,1,2,12,2920
"0.20, 0.13",1,1,1,1,2,17,2940
"0.20, 0.14",1,1,1,1,2,18,2920
"0.20, 0.15",1,1,0,1,2,15,2840
"0.20, 0.16",1,1,1,1,2,16,2800
"0.20, 0.17",1,1,1,1,2,17,2840
"0.20, 0.18",1,1,1,1,2,16,2860
"0.20, 0.19",1,1,1,1,2,19,2860
"0.20, 0.20",1,1,1,1,2,18,2780
"0.20, 0.21",1,1,1,1,2,19,2680
"0.20, 0.22",1,1,1,1,2,18,2940
"0.20, 0.23",1,1,1,1,2,20,2720
"0.20, 0.24",1,1,1,1,2,22,2940
"0.20, 0.25",1,1,1,1,2,23,2700
"0.20, 0.26",1,1,1,1,2,24,2680
"0.20, 0.27",1,1,1,1,2,23,2820
"0.20, 0.28",1,1,1,1,2,25,2640
"0.20, 0.29",1,1,1,1,2,25,2640
"0.20, 0.30",1,1,1,1,2,25,2640
"0.20, 0.31",1,1,1,1,2,25,2640
"0.20, 0.32",1,1,1,1,2,25,2640
"0.20, 0.33",1,1,1,1,2,25,2640
"0.20, 0.34",1,1,1,1,2,25,2640
"0.20, 0.35",1,1,1,1,2,25,2640
"0.20, 0.36",1,1,1,1,2,25,2640
"0.20, 0.37",1,1,1,1,2,25,2640
"0.20, 0.38",1,1,1,1,2,25,2640
"0.20, 0.39",1,1,1,1,2,25,2640
"0.20, 0.40",1,1,1,1,2,25,2640
"0.21, 0.00",1,1,0,1,2,6,3040
"0.21, 0.01",1,1,0,1,2,6,2860
"0.21, 0.02",1,1,0,1,2,7,2960
"0.21, 0.03",1,1,0,1,2,7,2880
"0.21, 0.04",1,1,0,1,2,7,3020
"0.21, 0.05",0,0,0,1,2,0,2880
"0.21, 0.06",1,1,0,1,2,10,2780
"0.21, 0.07",1,1,0,1,2,5,2840
"0.21, 0.08",1,1,0,1,2,14,2800
"0.21, 0.09",1,1,0,1,2,13,2760
"0.21, 0.10",1,1,1,1,2,17,2840
"0.21, 0.11",1,1,1,1,2,17,2860
"0.21, 0.12",1,1,0,1,2,10,2760
"0.21, 0.13",1,1,1,1,2,17,2900
"0.21, 0.14",1,1,0,1,2,11,3000
"0.21, 0.15",1,1,1,1,2,17,2800
"0.21, 0.16",1,1,1,1,2,20,2920
"0.21, 0.17",1,1,1,1,2,14,2800
"0.21, 0.18",1,1,1,1,2,18,2840
"0.21, 0.19",1,1,1,1,2,17,2740
"0.21, 0.20",1,1,1,1,2,17,2900
"0.21, 0.21",1,1,1,1,2,19,2700
"0.21, 0.22",1,1,1,1,2,19,2900
"0.21, 0.23",1,1,1,1,2,21,2780
"0.21, 0.24",1,1,1,1,2,23,2720
"0.21, 0.25",1,1,1,1,2,23,2880
"0.21, 0.26",1,1,1,1,2,24,2700
"0.21, 0.27",1,1,1,1,2,25,2620
"0.21, 0.28",1,1,1,1,2,26,2880
"0.21, 0.29",1,1,1,1,2,26,2580
"0.21, 0.30",1,1,1,1,2,27,2580
"0.21, 0.31",1,1,1,1,2,27,2580
"0.21, 0.32",1,1,1,1,2,27,2580
"0.21, 0.33",1,1,1,1,2,27,2580
"0.21, 0.34",1,1,1,1,2,27,2580
"0.21, 0.35",1,1,1,1,2,27,2580
"0.21, 0.36",1,1,1,1,2,27,2580
"0.21, 0.37",1,1,1,1,2,27,2580
"0.21, 0.38",1,1,1,1,2,27,2580
"0.21, 0.39",1,1,1,1,2,27,2580
"0.21, 0.40",1,1,1,1,2,27,2580
"0.22, 0.00",1,1,0,1,2,6,3040
"0.22, 0.01",1,1,0,1,2,6,2860
"0.22, 0.02",1,1,0,1,2,7,2960
"0.22, 0.03",1,1,0,1,2,7,2880
"0.22, 0.04",1,1,0,1,2,7,3020
"0.22, 0.05",0,0,0,1,2,0,2880
"0.22, 0.06",1,1,0,1,2,10,2780
"0.22, 0.07",1,1,0,1,2,5,2840
"0.22, 0.08",1,1,0,1,2,14,2800
"0.22, 0.09",1,1,0,1,2,13,2760
"0.22, 0.10",1,1,1,1,2,17,2840
"0.22, 0.11",1,1,0,1,2,15,2820
"0.22, 0.12",1,1,0,1,2,7,2940
"0.22, 0.13",1,1,1,1,2,20,2900
"0.22, 0.14",1,1,1,1,2,19,2900
"0.22, 0.15",1,1,1,1,2,19,2940
"0.22, 0.16",1,1,1,1,2,17,2840
"0.22, 0.17",1,1,1,1,2,18,2960
"0.22, 0.18",1,1,1,1,2,22,2780
"0.22, 0.19",1,1,1,1,2,16,2860
"0.22, 0.20",1,1,1,1,2,17,2980
"0.22, 0.21",1,1,1,1,2,19,2940
"0.22, 0.22",1,1,1,1,2,19,2960
"0.22, 0.23",1,1,1,1,2,21,3060
"0.22, 0.24",1,1,1,1,2,21,2740
"0.22, 0.25",1,1,1,1,2,23,2980
"0.22, 0.26",1,1,1,1,2,24,2740
"0.22, 0.27",1,1,1,1,2,25,2920
"0.22, 0.28",1,1,1,1,2,26,2600
"0.22, 0.29",1,1,1,1,2,26,3080
"0.22, 0.30",1,1,1,1,2,28,2760
"0.22, 0.31",1,1,1,1,2,28,2860
"0.22, 0.32",1,1,1,1,2,29,2860
"0.22, 0.33",1,1,1,1,2,29,2860
"0.22, 0.34",1,1,1,1,2,29,2860
"0.22, 0.35",1,1,1,1,2,29,2860
"0.22, 0.36",1,1,1,1,2,29,2860
"0.22, 0.37",1,1,1,1,2,29,2860
"0.22, 0.38",1,1,1,1,2,29,2860
"0.22, 0.39",1,1,1,1,2,29,2860
"0.22, 0.40",1,1,1,1,2,29,2860
"0.23, 0.00",1,1,0,1,2,6,3040
"0.23, 0.01",1,1,0,1,2,6,2860
"0.23, 0.02",1,1,0,1,2,7,2960
"0.23, 0.03",1,1,0,1,2,7,2880
"0.23, 0.04",1,1,0,1,2,7,3020
"0.23, 0.05",0,0,0,1,2,0,2880
"0.23, 0.06",1,1,0,1,2,10,2780
"0.23, 0.07",1,1,0,1,2,5,2840
"0.23, 0.08",1,1,0,1,2,14,2800
"0.23, 0.09",1,1,0,1,2,13,2760
"0.23, 0.10",1,1,0,1,2,15,2820
"0.23, 0.11",1,1,0,1,2,15,2820
"0.23, 0.12",1,1,0,1,2,7,2940
"0.23, 0.13",1,1,1,1,2,18,2900
"0.23, 0.14",1,1,1,1,2,21,2900
"0.23, 0.15",1,1,1,1,2,19,2820
"0.23, 0.16",1,1,1,1,2,14,2820
"0.23, 0.17",1,1,1,1,2,20,2800
"0.23, 0.18",1,1,1,1,2,21,2840
"0.23, 0.19",1,1,1,1,2,21,2860
"0.23, 0.20",1,1,1,1,2,20,2800
"0.23, 0.21",1,1,1,1,2,18,2800
"0.23, 0.22",1,1,1,1,2,20,2800
"0.23, 0.23",1,1,1,1,2,25,2680
"0.23, 0.24",1,1,1,1,2,22,2720
"0.23, 0.25",1,1,1,1,2,23,2840
"0.23, 0.26",1,1,1,1,2,24,2840
"0.23, 0.27",1,1,1,1,2,24,2800
"0.23, 0.28",1,1,1,1,2,26,2780
"0.23, 0.29",1,1,1,1,2,26,2640
"0.23, 0.30",1,1,1,1,2,27,2700
"0.23, 0.31",1,1,1,1,2,28,2840
"0.23, 0.32",1,1,1,1,2,30,2820
"0.23, 0.33",1,1,1,1,2,30,2800
"0.23, 0.34",1,1,1,1,2,30,2800
"0.23, 0.35",1,1,1,1,2,30,2800
"0.23, 0.36",1,1,1,1,2,30,2800
"0.23, 0.37",1,1,1,1,2,30,2800
"0.23, 0.38",1,1,1,1,2,30,2800
"0.23, 0.39",1,1,1,1,2,30,2800
"0.23, 0.40",1,1,1,1,2,30,2800
"0.24, 0.00",1,1,0,1,2,6,3040
"0.24, 0.01",1,1,0,1,2,6,2860
"0.24, 0.02",1,1,0,1,2,7,2960
"0.24, 0.03",1,1,0,1,2,7,2880
"0.24, 0.04",1,1,0,1,2,7,3020
"0.24, 0.05",0,0,0,1,2,0,2880
"0.24, 0.06",1,1,0,1,2,10,2780
"0.24, 0.07",1,1,0,1,2,5,2840
"0.24, 0.08",1,1,0,1,2,14,2800
"0.24, 0.09",1,1,0,1,2,13,2760
"0.24, 0.10",1,1,0,1,2,15,2820
"0.24, 0.11",1,1,0,1,2,15,2820
"0.24, 0.12",1,1,0,1,2,7,2940
"0.24, 0.13",1,1,1,1,2,20,2920
"0.24, 0.14",1,1,1,1,2,21,2900
"0.24, 0.15",1,1,1,1,2,22,2820
"0.24, 0.16",1,1,1,1,2,14,2800
"0.24, 0.17",1,1,1,1,2,21,2880
"0.24, 0.18",1,1,1,1,2,20,2880
"0.24, 0.19",1,1,1,1,2,22,2760
"0.24, 0.20",1,1,1,1,2,20,2900
"0.24, 0.21",1,1,1,1,2,19,2760
"0.24, 0.22",1,1,1,1,2,19,3020
"0.24, 0.23",1,1,1,1,2,22,2880
"0.24, 0.24",1,1,1,1,2,22,2680
"0.24, 0.25",1,1,1,1,2,23,2960
"0.24, 0.26",1,1,1,1,2,23,3000
"0.24, 0.27",1,1,1,1,2,25,2800
"0.24, 0.28",1,1,1,1,2,26,2820
"0.24, 0.29",1,1,1,1,2,27,2600
"0.24, 0.30",1,1,1,1,2,28,2700
"0.24, 0.31",1,1,1,1,2,29,3160
"0.24, 0.32",1,1,1,1,2,30,2760
"0.24, 0.33",1,1,1,1,2,31,2880
"0.24, 0.34",1,1,1,1,2,32,2860
"0.24, 0.35",1,1,1,1,2,31,2900
"0.24, 0.36",1,1,1,1,2,31,2900
"0.24, 0.37",1,1,1,1,2,31,2900
"0.24, 0.38",1,1,1,1,2,31,2900
"0.24, 0.39",1,1,1,1,2,31,2900
"0.24, 0.40",1,1,1,1,2,31,2900
"0.25, 0.00",1,1,0,1,2,6,3040
"0.25, 0.01",1,1,0,1,2,6,2860
"0.25, 0.02",1,1,0,1,2,7,2960
"0.25, 0.03",1,1,0,1,2,7,2880
"0.25, 0.04",1,1,0,1,2,7,3020
"0.25, 0.05",0,0,0,1,2,0,2880
"0.25, 0.06",1,1,0,1,2,10,2780
"0.25, 0.07",1,1,0,1,2,5,2840
"0.25, 0.08",1,1,0,1,2,14,2800
"0.25, 0.09",1,1,0,1,2,13,2760
"0.25, 0.10",1,1,0,1,2,15,2820
"0.25, 0.11",1,1,0,1,2,15,2820
"0.25, 0.12",1,1,0,1,2,7,2940
"0.25, 0.13",1,1,1,1,2,20,2900
"0.25, 0.14",1,1,1,1,2,21,2900
"0.25, 0.15",1,1,1,1,2,22,2820
"0.25, 0.16",1,1,1,1,2,14,2980
"0.25, 0.17",1,1,1,1,2,22,2840
"0.25, 0.18",1,1,1,1,2,21,2820
"0.25, 0.19",1,1,1,1,2,22,2880
"0.25, 0.20",1,1,1,1,2,22,2860
"0.25, 0.21",1,1,1,1,2,19,2780
"0.25, 0.22",1,1,1,1,2,21,2840
"0.25, 0.23",1,1,1,1,2,20,2880
"0.25, 0.24",1,1,1,1,2,22,2780
"0.25, 0.25",1,1,1,1,2,22,3100
"0.25, 0.26",1,1,1,1,2,23,3020
"0.25, 0.27",1,1,1,1,2,25,2980
"0.25, 0.28",1,1,1,1,2,26,2900
"0.25, 0.29",1,1,1,1,2,26,2820
"0.25, 0.30",1,1,1,1,2,28,2700
"0.25, 0.31",1,1,1,1,2,28,2740
"0.25, 0.32",1,1,1,1,2,30,2760
"0.25, 0.33",1,1,1,1,2,30,2660
"0.25, 0.34",1,1,1,1,2,30,2820
"0.25, 0.35",1,1,1,1,2,30,2820
"0.25, 0.36",1,1,1,1,2,30,2820
"0.25, 0.37",1,1,1,1,2,30,2820
"0.25, 0.38",1,1,1,1,2,30,2820
"0.25, 0.39",1,1,1,1,2,30,2820
"0.25, 0.40",1,1,1,1,2,30,2820
"0.26, 0.00",1,1,0,1,2,6,3040
"0.26, 0.01",1,1,0,1,2,6,2860
"0.26, 0.02",1,1,0,1,2,7,2960
"0.26, 0.03",1,1,0,1,2,7,2880
"0.26, 0.04",1,1,0,1,2,7,3020
"0.26, 0.05",0,0,0,1,2,0,2880
"0.26, 0.06",1,1,0,1,2,10,2780
"0.26, 0.07",1,1,0,1,2,5,2840
"0.26, 0.08",1,1,0,1,2,14,2800
"0.26, 0.09",1,1,0,1,2,13,2760
"0.26, 0.10",1,1,0,1,2,15,2820
"0.26, 0.11",1,1,0,1,2,15,2820
"0.26, 0.12",1,1,0,1,2,7,2940
"0.26, 0.13",1,1,1,1,2,20,2900
"0.26, 0.14",1,1,1,1,2,21,2900
"0.26, 0.15",1,1,1,1,2,22,2820
"0.26, 0.16",1,1,1,1,2,14,2840
"0.26, 0.17",1,1,0,1,2,13,2820
"0.26, 0.18",1,1,1,1,2,16,2940
"0.26, 0.19",1,1,1,1,2,20,2780
"0.26, 0.20",1,1,1,1,2,25,2840
"0.26, 0.21",1,1,1,1,2,25,2900
"0.26, 0.22",1,1,1,1,2,24,2760
"0.26, 0.23",1,1,1,1,2,22,2820
"0.26, 0.24",1,1,1,1,2,27,2620
"0.26, 0.25",1,1,1,1,2,23,2780
"0.26, 0.26",1,1,1,1,2,24,2980
"0.26, 0.27",1,1,1,1,2,24,2880
"0.26, 0.28",1,1,1,1,2,26,2800
"0.26, 0.29",1,1,1,1,2,26,2940
"0.26, 0.30",1,1,1,1,2,28,2800
"0.26, 0.31",1,1,1,1,2,29,2500
"0.26, 0.32",1,1,1,1,2,30,2540
"0.26, 0.33",1,1,1,1,2,31,2740
"0.26, 0.34",1,1,1,1,2,31,2700
"0.26, 0.35",1,1,1,1,2,32,2660
"0.26, 0.36",1,1,1,1,2,33,2600
"0.26, 0.37",1,1,1,1,2,33,2700
"0.26, 0.38",1,1,1,1,2,34,2580
"0.26, 0.39",1,1,1,1,2,34,2580
"0.26, 0.40",1,1,1,1,2,34,2580
"0.27, 0.00",1,1,0,1,2,6,3040
"0.27, 0.01",1,1,0,1,2,6,2860
