17, 20, 140, 54, 23, 76, 44, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 46, 138, 25, 41, 78, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 15, 165, 54, 20, 76, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 48, 134, 30, 34, 76, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 19, 129, 39, 37, 71, 49, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 42, 121, 38, 30, 65, 43, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 21, 135, 54, 22, 73, 45, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 47, 142, 26, 39, 77, 21, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, 22, 140, 56, 23, 65, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
62, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
63, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
64, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
86, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
90, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
92, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
93, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
94, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
95, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
106, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
108, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
109, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
111, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
112, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
113, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
114, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
124, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
125, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
127, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
129, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
131, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
135, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
136, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
137, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
138, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
142, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
143, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
144, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
145, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
146, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
147, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
148, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
151, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
152, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
153, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
154, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
155, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
156, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
157, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
158, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
159, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
161, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
162, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
163, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
164, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
165, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
166, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
167, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
168, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
170, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
171, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
172, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
173, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
175, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
176, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
177, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
178, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
179, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
180, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
181, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
182, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
183, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
184, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
185, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
186, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
187, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
188, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
189, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
192, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
193, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
194, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
195, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
196, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
197, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
198, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
199, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
201, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
202, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
203, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
204, 40, 133, 30, 36, 87, 27, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
205, 14, 129, 54, 21, 77, 58, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
206, 44, 135, 26, 41, 80, 24, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
207, 14, 164, 58, 22, 76, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
208, 44, 140, 18, 34, 80, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
209, 16, 142, 54, 24, 69, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
210, 21, 118, 51, 23, 75, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
211, 33, 141, 33, 41, 66, 21, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
212, 25, 162, 50, 25, 71, 22, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
213, 25, 138, 51, 19, 70, 50, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
214, 48, 141, 25, 38, 76, 24, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
215, 23, 140, 56, 23, 64, 47, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
216, 42, 142, 27, 34, 82, 26, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
217, 12, 155, 55, 23, 76, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
218, 44, 136, 30, 34, 80, 33, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
219, 16, 164, 54, 27, 69, 24, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220, 47, 134, 30, 34, 77, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
221, 12, 139, 55, 22, 76, 49, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
222, 22, 137, 46, 33, 69, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223, 48, 145, 35, 25, 66, 21, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224, 13, 124, 62, 26, 76, 61, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
