0, 58, 50, 82, 71, 50, 72, 90, 90
1, 61, 50, 64, 63, 50, 70, 90, 90
2, 52, 50, 63, 55, 50, 69, 90, 90
3, 50, 50, 64, 52, 50, 64, 90, 90
4, 50, 50, 65, 51, 50, 68, 90, 90
5, 50, 50, 65, 53, 50, 64, 90, 90
6, 62, 50, 66, 52, 50, 66, 90, 90
7, 52, 50, 66, 54, 50, 70, 90, 90
8, 50, 50, 64, 52, 50, 71, 90, 90
9, 50, 50, 63, 52, 50, 71, 90, 90
10, 60, 50, 66, 56, 50, 53, 90, 90
11, 61, 50, 63, 52, 50, 56, 90, 90
12, 62, 50, 62, 52, 50, 59, 90, 90
13, 61, 50, 59, 59, 50, 50, 90, 90
14, 58, 50, 63, 61, 50, 52, 90, 90
15, 55, 50, 63, 57, 50, 53, 90, 90
16, 59, 50, 56, 62, 50, 65, 90, 90
17, 60, 50, 63, 53, 50, 69, 90, 90
18, 57, 50, 65, 53, 50, 66, 90, 90
19, 59, 50, 65, 52, 50, 69, 90, 90
20, 53, 50, 66, 53, 50, 62, 90, 90
21, 50, 50, 63, 54, 50, 70, 90, 90
22, 50, 50, 65, 52, 50, 71, 90, 90
23, 50, 50, 65, 51, 50, 62, 90, 90
24, 50, 50, 63, 52, 50, 68, 90, 90
25, 50, 50, 65, 51, 50, 57, 90, 90
26, 57, 50, 64, 51, 50, 56, 90, 90
27, 60, 50, 58, 60, 50, 50, 90, 90
28, 58, 50, 63, 61, 50, 52, 90, 90
29, 55, 50, 63, 57, 50, 53, 90, 90
30, 59, 50, 56, 62, 50, 65, 90, 90
31, 60, 50, 63, 53, 50, 69, 90, 90
32, 57, 50, 65, 53, 50, 66, 90, 90
33, 59, 50, 65, 52, 50, 69, 90, 90
34, 53, 50, 66, 53, 50, 62, 90, 90
35, 50, 50, 63, 54, 50, 70, 90, 90
36, 50, 50, 65, 52, 50, 71, 90, 90
37, 50, 50, 65, 51, 50, 62, 90, 90
38, 50, 50, 63, 52, 50, 68, 90, 90
39, 50, 50, 65, 51, 50, 57, 90, 90
40, 57, 50, 64, 51, 50, 56, 90, 90
41, 60, 50, 58, 60, 50, 50, 90, 90
42, 58, 50, 63, 61, 50, 52, 90, 90
43, 55, 50, 63, 57, 50, 53, 90, 90
44, 59, 50, 56, 62, 50, 65, 90, 90
45, 60, 50, 63, 53, 50, 69, 90, 90
46, 57, 50, 65, 53, 50, 66, 90, 90
47, 59, 50, 65, 52, 50, 69, 90, 90
48, 53, 50, 66, 53, 50, 62, 90, 90
49, 50, 50, 63, 54, 50, 70, 90, 90
50, 50, 50, 65, 52, 50, 71, 90, 90
51, 50, 50, 65, 51, 50, 62, 90, 90
52, 50, 50, 63, 52, 50, 68, 90, 90
53, 50, 50, 65, 51, 50, 57, 90, 90
54, 57, 50, 64, 51, 50, 56, 90, 90
55, 60, 50, 58, 60, 50, 50, 90, 90
56, 58, 50, 63, 61, 50, 52, 90, 90
57, 55, 50, 63, 57, 50, 53, 90, 90
58, 59, 50, 56, 62, 50, 65, 90, 90
59, 60, 50, 63, 53, 50, 69, 90, 90
60, 57, 50, 65, 53, 50, 66, 90, 90
61, 59, 50, 65, 52, 50, 69, 90, 90
62, 53, 50, 66, 53, 50, 62, 90, 90
63, 50, 50, 63, 54, 50, 70, 90, 90
64, 50, 50, 65, 52, 50, 71, 90, 90
65, 50, 50, 65, 51, 50, 62, 90, 90
66, 50, 50, 63, 52, 50, 68, 90, 90
67, 50, 50, 65, 51, 50, 57, 90, 90
68, 57, 50, 64, 51, 50, 56, 90, 90
69, 60, 50, 58, 60, 50, 50, 90, 90
70, 58, 50, 63, 61, 50, 52, 90, 90
71, 55, 50, 63, 57, 50, 53, 90, 90
72, 59, 50, 56, 62, 50, 65, 90, 90
73, 60, 50, 63, 53, 50, 69, 90, 90
74, 57, 50, 65, 53, 50, 66, 90, 90
75, 59, 50, 65, 52, 50, 69, 90, 90
76, 53, 50, 66, 53, 50, 62, 90, 90
77, 50, 50, 63, 54, 50, 70, 90, 90
78, 50, 50, 65, 52, 50, 71, 90, 90
79, 50, 50, 65, 51, 50, 62, 90, 90
80, 50, 50, 63, 52, 50, 68, 90, 90
81, 50, 50, 65, 51, 50, 57, 90, 90
82, 57, 50, 64, 51, 50, 56, 90, 90
83, 60, 50, 58, 60, 50, 50, 90, 90
84, 58, 50, 63, 61, 50, 52, 90, 90
85, 55, 50, 63, 57, 50, 53, 90, 90
86, 59, 50, 56, 62, 50, 65, 90, 90
87, 60, 50, 63, 53, 50, 69, 90, 90
88, 57, 50, 65, 53, 50, 66, 90, 90
89, 59, 50, 65, 52, 50, 69, 90, 90
90, 53, 50, 66, 53, 50, 62, 90, 90
91, 50, 50, 63, 54, 50, 70, 90, 90
92, 50, 50, 65, 52, 50, 71, 90, 90
93, 50, 50, 65, 51, 50, 62, 90, 90
94, 50, 50, 63, 52, 50, 68, 90, 90
95, 50, 50, 65, 51, 50, 57, 90, 90
